[0.000000] (-) TimerEvent: {}
[5.095933] (ament_cmake_gmock) StdoutLine: {'line': b'-- Symlinking: /root/ros2_ws/install/ament_cmake_gmock/share/ament_cmake_gmock/environment/path.dsv\n'}
[5.096381] (ament_cmake_gen_version_h) StdoutLine: {'line': b'[  8%] Generating ament_generate_version_header/version.hpp\n'}
[5.096671] (ament_cmake_gen_version_h) StdoutLine: {'line': b'[ 16%] Building CXX object gtest/CMakeFiles/gtest_main.dir/src/gtest_main.cc.o\n'}
[5.097728] (ament_cmake_gen_version_h) StdoutLine: {'line': b'[ 25%] Building CXX object gtest/CMakeFiles/gtest.dir/src/gtest-all.cc.o\n'}
[5.105383] (ament_cmake_gmock) StdoutLine: {'line': b'-- Symlinking: /root/ros2_ws/install/ament_cmake_gmock/share/ament_cmake_gmock/local_setup.bash\n'}
[5.114373] (ament_cmake_gmock) StdoutLine: {'line': b'-- Symlinking: /root/ros2_ws/install/ament_cmake_gmock/share/ament_cmake_gmock/local_setup.sh\n'}
[5.114603] (ament_cmake_gen_version_h) StdoutLine: {'line': b'[ 25%] Built target ament_generate_version_header__some_lib\n'}
[5.121348] (-) TimerEvent: {}
[5.124121] (ament_cmake_gmock) StdoutLine: {'line': b'-- Symlinking: /root/ros2_ws/install/ament_cmake_gmock/share/ament_cmake_gmock/local_setup.zsh\n'}
[5.133897] (ament_cmake_gmock) StdoutLine: {'line': b'-- Symlinking: /root/ros2_ws/install/ament_cmake_gmock/share/ament_cmake_gmock/local_setup.dsv\n'}
[5.143717] (ament_cmake_gmock) StdoutLine: {'line': b'-- Symlinking: /root/ros2_ws/install/ament_cmake_gmock/share/ament_cmake_gmock/package.dsv\n'}
[5.151098] (ament_cmake_gmock) StdoutLine: {'line': b'-- Symlinking: /root/ros2_ws/install/ament_cmake_gmock/share/ament_index/resource_index/packages/ament_cmake_gmock\n'}
[5.159505] (ament_cmake_gmock) StdoutLine: {'line': b'-- Symlinking: /root/ros2_ws/install/ament_cmake_gmock/share/ament_cmake_gmock/cmake/ament_cmake_gmock-extras.cmake\n'}
[5.165160] (iceoryx_posh) StdoutLine: {'line': b'-- Detecting CXX compiler ABI info - done\n'}
[5.166333] (ament_cmake_gmock) StdoutLine: {'line': b'-- Symlinking: /root/ros2_ws/install/ament_cmake_gmock/share/ament_cmake_gmock/cmake/ament_cmake_gmockConfig.cmake\n'}
[5.172884] (ament_cmake_gmock) StdoutLine: {'line': b'-- Symlinking: /root/ros2_ws/install/ament_cmake_gmock/share/ament_cmake_gmock/cmake/ament_cmake_gmockConfig-version.cmake\n'}
[5.174653] (iceoryx_posh) StdoutLine: {'line': b'-- Check for working CXX compiler: /usr/bin/c++ - skipped\n'}
[5.174823] (iceoryx_posh) StdoutLine: {'line': b'-- Detecting CXX compile features\n'}
[5.175086] (iceoryx_posh) StdoutLine: {'line': b'-- Detecting CXX compile features - done\n'}
[5.179083] (iceoryx_posh) StdoutLine: {'line': b'-- Could NOT find Doxygen (missing: DOXYGEN_EXECUTABLE) \n'}
[5.180078] (iceoryx_posh) StdoutLine: {'line': b'-- Configuring done\n'}
[5.181086] (ament_cmake_gmock) StdoutLine: {'line': b'-- Symlinking: /root/ros2_ws/install/ament_cmake_gmock/share/ament_cmake_gmock/package.xml\n'}
[5.181775] (iceoryx_posh) StdoutLine: {'line': b'-- Generating done\n'}
[5.182394] (iceoryx_posh) StdoutLine: {'line': b'-- Build files have been written to: /root/ros2_ws/build/iceoryx_posh/dependencies/cpptoml/build\n'}
[5.191132] (ament_cmake_gmock) StdoutLine: {'line': b'-- Symlinking: /root/ros2_ws/install/ament_cmake_gmock/share/ament_cmake_gmock/cmake/ament_add_gmock.cmake\n'}
[5.198768] (ament_cmake_gmock) StdoutLine: {'line': b'-- Symlinking: /root/ros2_ws/install/ament_cmake_gmock/share/ament_cmake_gmock/cmake/ament_find_gmock.cmake\n'}
[5.206501] (ament_cmake_gmock) CommandEnded: {'returncode': 0}
[5.222569] (ament_cmake_gmock) JobEnded: {'identifier': 'ament_cmake_gmock', 'rc': 0}
[5.222937] (-) TimerEvent: {}
[5.226093] (iceoryx_posh) StdoutLine: {'line': b'Install the project...\n'}
[5.232065] (iceoryx_posh) StdoutLine: {'line': b'-- Install configuration: ""\n'}
[5.232253] (iceoryx_posh) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/build/iceoryx_posh/dependencies/install/include/cpptoml.h\n'}
[5.232641] (iceoryx_posh) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/build/iceoryx_posh/dependencies/install/lib/cmake/cpptoml/cpptomlTargets.cmake\n'}
[5.232818] (iceoryx_posh) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/build/iceoryx_posh/dependencies/install/lib/cmake/cpptoml/cpptomlConfigVersion.cmake\n'}
[5.232880] (iceoryx_posh) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/build/iceoryx_posh/dependencies/install/lib/cmake/cpptoml/cpptomlConfig.cmake\n'}
[5.238074] (iceoryx_posh) StdoutLine: {'line': b'-- [i] <<<<<<<<<<<<< Start iceoryx_posh configuration: >>>>>>>>>>>>>\n'}
[5.238220] (iceoryx_posh) StdoutLine: {'line': b'-- [i] Using m:n communication!\n'}
[5.238287] (iceoryx_posh) StdoutLine: {'line': b'-- [i] IOX_MAX_PUBLISHERS:512\n'}
[5.238341] (iceoryx_posh) StdoutLine: {'line': b'-- [i] IOX_MAX_SUBSCRIBERS:1024\n'}
[5.238393] (iceoryx_posh) StdoutLine: {'line': b'-- [i] IOX_MAX_INTERFACE_NUMBER:4\n'}
[5.238458] (iceoryx_posh) StdoutLine: {'line': b'-- [i] IOX_MAX_SUBSCRIBERS_PER_PUBLISHER:256\n'}
[5.238522] (iceoryx_posh) StdoutLine: {'line': b'-- [i] IOX_MAX_CHUNKS_ALLOCATED_PER_PUBLISHER_SIMULTANEOUSLY:8\n'}
[5.238575] (iceoryx_posh) StdoutLine: {'line': b'-- [i] IOX_MAX_PUBLISHER_HISTORY:16\n'}
[5.238621] (iceoryx_posh) StdoutLine: {'line': b'-- [i] IOX_MAX_CHUNKS_HELD_PER_SUBSCRIBER_SIMULTANEOUSLY:256\n'}
[5.238669] (iceoryx_posh) StdoutLine: {'line': b'-- [i] <<<<<<<<<<<<<< End iceoryx_posh configuration: >>>>>>>>>>>>>>\n'}
[5.239559] (iceoryx_posh) StderrLine: {'line': b"fatal: detected dubious ownership in repository at '/root/ros2_ws/src/eclipse-iceoryx/iceoryx'\n"}
[5.239678] (iceoryx_posh) StderrLine: {'line': b'To add an exception for this directory, call:\n'}
[5.239728] (iceoryx_posh) StderrLine: {'line': b'\n'}
[5.239770] (iceoryx_posh) StderrLine: {'line': b'\tgit config --global --add safe.directory /root/ros2_ws/src/eclipse-iceoryx/iceoryx\n'}
[5.241744] (iceoryx_posh) StdoutLine: {'line': b'-- Configuring done\n'}
[5.262810] (iceoryx_posh) StdoutLine: {'line': b'-- Generating done\n'}
[5.267413] (iceoryx_posh) StdoutLine: {'line': b'-- Build files have been written to: /root/ros2_ws/build/iceoryx_posh\n'}
[5.271338] (iceoryx_posh) CommandEnded: {'returncode': 0}
[5.272118] (iceoryx_posh) JobProgress: {'identifier': 'iceoryx_posh', 'progress': 'build'}
[5.272166] (iceoryx_posh) Command: {'cmd': ['/usr/bin/cmake', '--build', '/root/ros2_ws/build/iceoryx_posh', '--', '-j16', '-l16'], 'cwd': '/root/ros2_ws/build/iceoryx_posh', 'env': OrderedDict([('GZ_SIM_RESOURCE_PATH', '/root/.gazebo/models'), ('HOSTNAME', '1e16700da36d'), ('__GLX_VENDOR_LIBRARY_NAME', 'nvidia'), ('SHLVL', '0'), ('LD_LIBRARY_PATH', '/root/ros2_ws/install/iceoryx_hoofs/lib:/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/root'), ('OLDPWD', '/root/ros2_ws'), ('ROS_PYTHON_VERSION', '3'), ('COLCON_PREFIX_PATH', '/root/ros2_ws/install'), ('ROS_DISTRO', 'humble'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('PKG_CONFIG_PATH', '/root/ros2_ws/install/iceoryx_hoofs/lib/x86_64-linux-gnu/pkgconfig:/root/ros2_ws/install/iceoryx_hoofs/lib/pkgconfig'), ('TERM', 'xterm'), ('GAZEBO_MODEL_PATH', '/root/.gazebo/models'), ('ROS_LOCALHOST_ONLY', '0'), ('PATH', '/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin'), ('XDG_RUNTIME_DIR', '/tmp/runtime-root'), ('DISPLAY', ':0'), ('LANG', 'C.UTF-8'), ('__NV_PRIME_RENDER_OFFLOAD', '1'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('AMENT_PREFIX_PATH', '/opt/ros/humble'), ('GAZEBO_MODEL_DATABASE_URI', ''), ('PWD', '/root/ros2_ws/build/iceoryx_posh'), ('LC_ALL', 'C.UTF-8'), ('GAZEBO_PLUGIN_PATH', '/opt/ros/humble/lib'), ('PYTHONPATH', '/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('CMAKE_PREFIX_PATH', '/root/ros2_ws/install/iceoryx_hoofs:/opt/ros/humble')]), 'shell': False}
[5.276792] (ament_xmllint) Command: {'cmd': ['/usr/bin/python3', '-W', 'ignore:setup.py install is deprecated', '-W', 'ignore:easy_install command is deprecated', 'setup.py', 'develop', '--editable', '--build-directory', '/root/ros2_ws/build/ament_xmllint/build', '--no-deps', 'symlink_data'], 'cwd': '/root/ros2_ws/build/ament_xmllint', 'env': {'GZ_SIM_RESOURCE_PATH': '/root/.gazebo/models', 'HOSTNAME': '1e16700da36d', '__GLX_VENDOR_LIBRARY_NAME': 'nvidia', 'SHLVL': '0', 'LD_LIBRARY_PATH': '/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib', 'HOME': '/root', 'OLDPWD': '/root/ros2_ws', 'ROS_PYTHON_VERSION': '3', 'COLCON_PREFIX_PATH': '/root/ros2_ws/install', 'ROS_DISTRO': 'humble', '_': '/usr/bin/colcon', 'ROS_VERSION': '2', 'TERM': 'xterm', 'GAZEBO_MODEL_PATH': '/root/.gazebo/models', 'ROS_LOCALHOST_ONLY': '0', 'PATH': '/root/ros2_ws/install/ament_copyright/bin:/root/ros2_ws/install/ament_pep257/bin:/root/ros2_ws/install/ament_flake8/bin:/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin', 'XDG_RUNTIME_DIR': '/tmp/runtime-root', 'DISPLAY': ':0', 'LANG': 'C.UTF-8', '__NV_PRIME_RENDER_OFFLOAD': '1', 'LS_COLORS': 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:', 'AMENT_PREFIX_PATH': '/root/ros2_ws/install/ament_copyright:/root/ros2_ws/install/ament_pep257:/root/ros2_ws/install/ament_flake8:/root/ros2_ws/install/ament_lint:/opt/ros/humble', 'GAZEBO_MODEL_DATABASE_URI': '', 'PWD': '/root/ros2_ws/build/ament_xmllint', 'LC_ALL': 'C.UTF-8', 'GAZEBO_PLUGIN_PATH': '/opt/ros/humble/lib', 'PYTHONPATH': '/root/ros2_ws/build/ament_xmllint/prefix_override:/usr/lib/python3/dist-packages/colcon_core/task/python/colcon_distutils_commands:/root/ros2_ws/install/ament_xmllint/lib/python3.10/site-packages:/root/ros2_ws/build/ament_copyright:/root/ros2_ws/install/ament_copyright/lib/python3.10/site-packages:/root/ros2_ws/build/ament_pep257:/root/ros2_ws/install/ament_pep257/lib/python3.10/site-packages:/root/ros2_ws/build/ament_flake8:/root/ros2_ws/install/ament_flake8/lib/python3.10/site-packages:/root/ros2_ws/build/ament_lint:/root/ros2_ws/install/ament_lint/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages', 'COLCON': '1'}, 'shell': False}
[5.319223] (iceoryx_posh) StdoutLine: {'line': b'[  1%] Building CXX object CMakeFiles/iceoryx_posh.dir/source/mepoo/chunk_settings.cpp.o\n'}
[5.320612] (iceoryx_posh) StdoutLine: {'line': b'[  2%] Building CXX object CMakeFiles/iceoryx_posh.dir/source/capro/service_description.cpp.o\n'}
[5.320845] (iceoryx_posh) StdoutLine: {'line': b'[  3%] Building CXX object CMakeFiles/iceoryx_posh.dir/source/capro/capro_message.cpp.o\n'}
[5.321963] (iceoryx_posh) StdoutLine: {'line': b'[  4%] Building CXX object CMakeFiles/iceoryx_posh.dir/source/mepoo/chunk_header.cpp.o\n'}
[5.322566] (iceoryx_posh) StdoutLine: {'line': b'[  5%] Building CXX object CMakeFiles/iceoryx_posh.dir/source/mepoo/mepoo_config.cpp.o\n'}
[5.322944] (iceoryx_posh) StdoutLine: {'line': b'[  6%] Building CXX object CMakeFiles/iceoryx_posh.dir/source/mepoo/chunk_management.cpp.o\n'}
[5.323064] (-) TimerEvent: {}
[5.324990] (iceoryx_posh) StdoutLine: {'line': b'[  7%] Building CXX object CMakeFiles/iceoryx_posh.dir/source/log/posh_logging.cpp.o\n'}
[5.325746] (iceoryx_posh) StdoutLine: {'line': b'[  8%] Building CXX object CMakeFiles/iceoryx_posh.dir/source/mepoo/segment_config.cpp.o\n'}
[5.328607] (iceoryx_posh) StdoutLine: {'line': b'[  9%] Building CXX object CMakeFiles/iceoryx_posh.dir/source/mepoo/memory_manager.cpp.o\n'}
[5.333270] (iceoryx_posh) StdoutLine: {'line': b'[ 10%] Building CXX object CMakeFiles/iceoryx_posh.dir/source/mepoo/shared_chunk.cpp.o\n'}
[5.334362] (iceoryx_posh) StdoutLine: {'line': b'[ 11%] Building CXX object CMakeFiles/iceoryx_posh.dir/source/mepoo/shm_safe_unmanaged_chunk.cpp.o\n'}
[5.337203] (iceoryx_posh) StdoutLine: {'line': b'[ 12%] Building CXX object CMakeFiles/iceoryx_posh.dir/source/mepoo/mem_pool.cpp.o\n'}
[5.359494] (iceoryx_posh) StdoutLine: {'line': b'[ 13%] Building CXX object CMakeFiles/iceoryx_posh.dir/source/mepoo/memory_info.cpp.o\n'}
[5.365674] (iceoryx_posh) StdoutLine: {'line': b'[ 14%] Building CXX object CMakeFiles/iceoryx_posh.dir/source/mepoo/segment_manager.cpp.o\n'}
[5.365916] (iceoryx_posh) StdoutLine: {'line': b'[ 15%] Building CXX object CMakeFiles/iceoryx_posh.dir/source/popo/ports/interface_port.cpp.o\n'}
[5.374291] (iceoryx_posh) StdoutLine: {'line': b'[ 16%] Building CXX object CMakeFiles/iceoryx_posh.dir/source/mepoo/mepoo_segment.cpp.o\n'}
[5.385500] (ament_cpplint) Command: {'cmd': ['/usr/bin/python3', '-W', 'ignore:setup.py install is deprecated', '-W', 'ignore:easy_install command is deprecated', 'setup.py', 'develop', '--editable', '--build-directory', '/root/ros2_ws/build/ament_cpplint/build', '--no-deps', 'symlink_data'], 'cwd': '/root/ros2_ws/build/ament_cpplint', 'env': {'GZ_SIM_RESOURCE_PATH': '/root/.gazebo/models', 'HOSTNAME': '1e16700da36d', '__GLX_VENDOR_LIBRARY_NAME': 'nvidia', 'SHLVL': '0', 'LD_LIBRARY_PATH': '/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib', 'HOME': '/root', 'OLDPWD': '/root/ros2_ws', 'ROS_PYTHON_VERSION': '3', 'COLCON_PREFIX_PATH': '/root/ros2_ws/install', 'ROS_DISTRO': 'humble', '_': '/usr/bin/colcon', 'ROS_VERSION': '2', 'TERM': 'xterm', 'GAZEBO_MODEL_PATH': '/root/.gazebo/models', 'ROS_LOCALHOST_ONLY': '0', 'PATH': '/root/ros2_ws/install/ament_copyright/bin:/root/ros2_ws/install/ament_pep257/bin:/root/ros2_ws/install/ament_flake8/bin:/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin', 'XDG_RUNTIME_DIR': '/tmp/runtime-root', 'DISPLAY': ':0', 'LANG': 'C.UTF-8', '__NV_PRIME_RENDER_OFFLOAD': '1', 'LS_COLORS': 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:', 'AMENT_PREFIX_PATH': '/root/ros2_ws/install/ament_copyright:/root/ros2_ws/install/ament_pep257:/root/ros2_ws/install/ament_flake8:/root/ros2_ws/install/ament_lint:/opt/ros/humble', 'GAZEBO_MODEL_DATABASE_URI': '', 'PWD': '/root/ros2_ws/build/ament_cpplint', 'LC_ALL': 'C.UTF-8', 'GAZEBO_PLUGIN_PATH': '/opt/ros/humble/lib', 'PYTHONPATH': '/root/ros2_ws/build/ament_cpplint/prefix_override:/usr/lib/python3/dist-packages/colcon_core/task/python/colcon_distutils_commands:/root/ros2_ws/install/ament_cpplint/lib/python3.10/site-packages:/root/ros2_ws/build/ament_copyright:/root/ros2_ws/install/ament_copyright/lib/python3.10/site-packages:/root/ros2_ws/build/ament_pep257:/root/ros2_ws/install/ament_pep257/lib/python3.10/site-packages:/root/ros2_ws/build/ament_flake8:/root/ros2_ws/install/ament_flake8/lib/python3.10/site-packages:/root/ros2_ws/build/ament_lint:/root/ros2_ws/install/ament_lint/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages', 'COLCON': '1'}, 'shell': False}
