[0.000000] (-) TimerEvent: {}
[0.739451] (gtest_vendor) StdoutLine: {'line': b'-- Install configuration: ""\n'}
[0.739790] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/share/gtest_vendor/cmake/gtest_vendorConfig.cmake\n'}
[0.739944] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/share/gtest_vendor/package.xml\n'}
[0.740138] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/CMakeLists.txt\n'}
[0.740279] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest\n'}
[0.740477] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/gtest-death-test.h\n'}
[0.740688] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/gtest-matchers.h\n'}
[0.740848] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/gtest-message.h\n'}
[0.741075] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/gtest-param-test.h\n'}
[0.741245] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/gtest-printers.h\n'}
[0.741358] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/gtest-spi.h\n'}
[0.741522] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/gtest-test-part.h\n'}
[0.741764] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/gtest-typed-test.h\n'}
[0.741837] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/gtest.h\n'}
[0.741902] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/gtest_pred_impl.h\n'}
[0.741936] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/gtest_prod.h\n'}
[0.741966] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/internal\n'}
[0.741996] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/internal/custom\n'}
[0.742027] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/internal/custom/README.md\n'}
[0.742057] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/internal/custom/gtest-port.h\n'}
[0.742088] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/internal/custom/gtest-printers.h\n'}
[0.742117] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/internal/custom/gtest.h\n'}
[0.742143] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/internal/gtest-death-test-internal.h\n'}
[0.742176] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/internal/gtest-filepath.h\n'}
[0.742206] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/internal/gtest-internal.h\n'}
[0.742231] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/internal/gtest-param-util.h\n'}
[0.742256] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/internal/gtest-port-arch.h\n'}
[0.742282] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/internal/gtest-port.h\n'}
[0.742308] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/internal/gtest-string.h\n'}
[0.742339] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/internal/gtest-type-util.h\n'}
[0.742367] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/include/gtest/internal/gtest-type-util.h.pump\n'}
[0.742396] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/src\n'}
[0.742432] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/src/gtest-all.cc\n'}
[0.742461] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/src/gtest-death-test.cc\n'}
[0.742505] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/src/gtest-filepath.cc\n'}
[0.742535] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/src/gtest-internal-inl.h\n'}
[0.742563] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/src/gtest-matchers.cc\n'}
[0.742589] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/src/gtest-port.cc\n'}
[0.742708] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/src/gtest-printers.cc\n'}
[0.742753] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/src/gtest-test-part.cc\n'}
[0.742787] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/src/gtest-typed-test.cc\n'}
[0.742818] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/src/gtest.cc\n'}
[0.742857] (gtest_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gtest_vendor/src/gtest_vendor/src/gtest_main.cc\n'}
[0.743292] (gtest_vendor) CommandEnded: {'returncode': 0}
[0.754127] (gtest_vendor) JobEnded: {'identifier': 'gtest_vendor', 'rc': 0}
[0.755261] (gmock_vendor) JobStarted: {'identifier': 'gmock_vendor'}
[0.760684] (gmock_vendor) JobProgress: {'identifier': 'gmock_vendor', 'progress': 'cmake'}
[0.761173] (gmock_vendor) Command: {'cmd': ['/usr/bin/cmake', '/root/ros2_ws/src/ament/googletest/googlemock', '-DCMAKE_INSTALL_PREFIX=/root/ros2_ws/install/gmock_vendor'], 'cwd': '/root/ros2_ws/build/gmock_vendor', 'env': OrderedDict([('GZ_SIM_RESOURCE_PATH', '/root/.gazebo/models'), ('HOSTNAME', '1e16700da36d'), ('__GLX_VENDOR_LIBRARY_NAME', 'nvidia'), ('SHLVL', '0'), ('LD_LIBRARY_PATH', '/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/root'), ('OLDPWD', '/root/ros2_ws'), ('ROS_PYTHON_VERSION', '3'), ('COLCON_PREFIX_PATH', '/root/ros2_ws/install'), ('ROS_DISTRO', 'humble'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('PKG_CONFIG_PATH', '/root/ros2_ws/install/gtest_vendor/lib/x86_64-linux-gnu/pkgconfig:/root/ros2_ws/install/gtest_vendor/lib/pkgconfig'), ('TERM', 'xterm'), ('GAZEBO_MODEL_PATH', '/root/.gazebo/models'), ('ROS_LOCALHOST_ONLY', '0'), ('PATH', '/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin'), ('XDG_RUNTIME_DIR', '/tmp/runtime-root'), ('DISPLAY', ':0'), ('LANG', 'C.UTF-8'), ('__NV_PRIME_RENDER_OFFLOAD', '1'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('AMENT_PREFIX_PATH', '/opt/ros/humble'), ('GAZEBO_MODEL_DATABASE_URI', ''), ('PWD', '/root/ros2_ws/build/gmock_vendor'), ('LC_ALL', 'C.UTF-8'), ('GAZEBO_PLUGIN_PATH', '/opt/ros/humble/lib'), ('PYTHONPATH', '/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('CMAKE_PREFIX_PATH', '/root/ros2_ws/install/gtest_vendor:/opt/ros/humble')]), 'shell': False}
[0.764989] (iceoryx_hoofs) StdoutLine: {'line': b'-- The C compiler identification is GNU 11.4.0\n'}
[0.770946] (fastcdr) StdoutLine: {'line': b'-- The C compiler identification is GNU 11.4.0\n'}
[0.776246] (gmock_vendor) StdoutLine: {'line': b'-- Configuring done\n'}
[0.777053] (gmock_vendor) StdoutLine: {'line': b'-- Generating done\n'}
[0.777941] (gmock_vendor) StdoutLine: {'line': b'-- Build files have been written to: /root/ros2_ws/build/gmock_vendor\n'}
[0.779276] (gmock_vendor) CommandEnded: {'returncode': 0}
[0.779726] (gmock_vendor) JobProgress: {'identifier': 'gmock_vendor', 'progress': 'build'}
[0.779948] (gmock_vendor) Command: {'cmd': ['/usr/bin/cmake', '--build', '/root/ros2_ws/build/gmock_vendor', '--', '-j16', '-l16'], 'cwd': '/root/ros2_ws/build/gmock_vendor', 'env': OrderedDict([('GZ_SIM_RESOURCE_PATH', '/root/.gazebo/models'), ('HOSTNAME', '1e16700da36d'), ('__GLX_VENDOR_LIBRARY_NAME', 'nvidia'), ('SHLVL', '0'), ('LD_LIBRARY_PATH', '/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/root'), ('OLDPWD', '/root/ros2_ws'), ('ROS_PYTHON_VERSION', '3'), ('COLCON_PREFIX_PATH', '/root/ros2_ws/install'), ('ROS_DISTRO', 'humble'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('PKG_CONFIG_PATH', '/root/ros2_ws/install/gtest_vendor/lib/x86_64-linux-gnu/pkgconfig:/root/ros2_ws/install/gtest_vendor/lib/pkgconfig'), ('TERM', 'xterm'), ('GAZEBO_MODEL_PATH', '/root/.gazebo/models'), ('ROS_LOCALHOST_ONLY', '0'), ('PATH', '/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin'), ('XDG_RUNTIME_DIR', '/tmp/runtime-root'), ('DISPLAY', ':0'), ('LANG', 'C.UTF-8'), ('__NV_PRIME_RENDER_OFFLOAD', '1'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('AMENT_PREFIX_PATH', '/opt/ros/humble'), ('GAZEBO_MODEL_DATABASE_URI', ''), ('PWD', '/root/ros2_ws/build/gmock_vendor'), ('LC_ALL', 'C.UTF-8'), ('GAZEBO_PLUGIN_PATH', '/opt/ros/humble/lib'), ('PYTHONPATH', '/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('CMAKE_PREFIX_PATH', '/root/ros2_ws/install/gtest_vendor:/opt/ros/humble')]), 'shell': False}
[0.801260] (-) TimerEvent: {}
[0.815467] (gmock_vendor) CommandEnded: {'returncode': 0}
[0.815995] (gmock_vendor) JobProgress: {'identifier': 'gmock_vendor', 'progress': 'install'}
[0.816110] (gmock_vendor) Command: {'cmd': ['/usr/bin/cmake', '--install', '/root/ros2_ws/build/gmock_vendor'], 'cwd': '/root/ros2_ws/build/gmock_vendor', 'env': OrderedDict([('GZ_SIM_RESOURCE_PATH', '/root/.gazebo/models'), ('HOSTNAME', '1e16700da36d'), ('__GLX_VENDOR_LIBRARY_NAME', 'nvidia'), ('SHLVL', '0'), ('LD_LIBRARY_PATH', '/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/root'), ('OLDPWD', '/root/ros2_ws'), ('ROS_PYTHON_VERSION', '3'), ('COLCON_PREFIX_PATH', '/root/ros2_ws/install'), ('ROS_DISTRO', 'humble'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('PKG_CONFIG_PATH', '/root/ros2_ws/install/gtest_vendor/lib/x86_64-linux-gnu/pkgconfig:/root/ros2_ws/install/gtest_vendor/lib/pkgconfig'), ('TERM', 'xterm'), ('GAZEBO_MODEL_PATH', '/root/.gazebo/models'), ('ROS_LOCALHOST_ONLY', '0'), ('PATH', '/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin'), ('XDG_RUNTIME_DIR', '/tmp/runtime-root'), ('DISPLAY', ':0'), ('LANG', 'C.UTF-8'), ('__NV_PRIME_RENDER_OFFLOAD', '1'), ('LS_COLORS', 'rs=0:di=01;34:ln=01;36:mh=00:pi=40;33:so=01;35:do=01;35:bd=40;33;01:cd=40;33;01:or=40;31;01:mi=00:su=37;41:sg=30;43:ca=30;41:tw=30;42:ow=34;42:st=37;44:ex=01;32:*.tar=01;31:*.tgz=01;31:*.arc=01;31:*.arj=01;31:*.taz=01;31:*.lha=01;31:*.lz4=01;31:*.lzh=01;31:*.lzma=01;31:*.tlz=01;31:*.txz=01;31:*.tzo=01;31:*.t7z=01;31:*.zip=01;31:*.z=01;31:*.dz=01;31:*.gz=01;31:*.lrz=01;31:*.lz=01;31:*.lzo=01;31:*.xz=01;31:*.zst=01;31:*.tzst=01;31:*.bz2=01;31:*.bz=01;31:*.tbz=01;31:*.tbz2=01;31:*.tz=01;31:*.deb=01;31:*.rpm=01;31:*.jar=01;31:*.war=01;31:*.ear=01;31:*.sar=01;31:*.rar=01;31:*.alz=01;31:*.ace=01;31:*.zoo=01;31:*.cpio=01;31:*.7z=01;31:*.rz=01;31:*.cab=01;31:*.wim=01;31:*.swm=01;31:*.dwm=01;31:*.esd=01;31:*.jpg=01;35:*.jpeg=01;35:*.mjpg=01;35:*.mjpeg=01;35:*.gif=01;35:*.bmp=01;35:*.pbm=01;35:*.pgm=01;35:*.ppm=01;35:*.tga=01;35:*.xbm=01;35:*.xpm=01;35:*.tif=01;35:*.tiff=01;35:*.png=01;35:*.svg=01;35:*.svgz=01;35:*.mng=01;35:*.pcx=01;35:*.mov=01;35:*.mpg=01;35:*.mpeg=01;35:*.m2v=01;35:*.mkv=01;35:*.webm=01;35:*.webp=01;35:*.ogm=01;35:*.mp4=01;35:*.m4v=01;35:*.mp4v=01;35:*.vob=01;35:*.qt=01;35:*.nuv=01;35:*.wmv=01;35:*.asf=01;35:*.rm=01;35:*.rmvb=01;35:*.flc=01;35:*.avi=01;35:*.fli=01;35:*.flv=01;35:*.gl=01;35:*.dl=01;35:*.xcf=01;35:*.xwd=01;35:*.yuv=01;35:*.cgm=01;35:*.emf=01;35:*.ogv=01;35:*.ogx=01;35:*.aac=00;36:*.au=00;36:*.flac=00;36:*.m4a=00;36:*.mid=00;36:*.midi=00;36:*.mka=00;36:*.mp3=00;36:*.mpc=00;36:*.ogg=00;36:*.ra=00;36:*.wav=00;36:*.oga=00;36:*.opus=00;36:*.spx=00;36:*.xspf=00;36:'), ('AMENT_PREFIX_PATH', '/opt/ros/humble'), ('GAZEBO_MODEL_DATABASE_URI', ''), ('PWD', '/root/ros2_ws/build/gmock_vendor'), ('LC_ALL', 'C.UTF-8'), ('GAZEBO_PLUGIN_PATH', '/opt/ros/humble/lib'), ('PYTHONPATH', '/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('CMAKE_PREFIX_PATH', '/root/ros2_ws/install/gtest_vendor:/opt/ros/humble')]), 'shell': False}
[0.820590] (iceoryx_hoofs) StdoutLine: {'line': b'-- The CXX compiler identification is GNU 11.4.0\n'}
[0.823913] (gmock_vendor) StdoutLine: {'line': b'-- Install configuration: ""\n'}
[0.824155] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/share/gmock_vendor/cmake/gmock_vendorConfig.cmake\n'}
[0.824266] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/share/gmock_vendor/package.xml\n'}
[0.824377] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/CMakeLists.txt\n'}
[0.824476] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock\n'}
[0.824615] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/gmock-actions.h\n'}
[0.824742] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/gmock-cardinalities.h\n'}
[0.824888] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/gmock-function-mocker.h\n'}
[0.825015] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/gmock-generated-actions.h\n'}
[0.825093] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/gmock-generated-actions.h.pump\n'}
[0.825197] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/gmock-generated-function-mockers.h\n'}
[0.825304] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/gmock-generated-function-mockers.h.pump\n'}
[0.825379] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/gmock-generated-matchers.h\n'}
[0.825449] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/gmock-generated-matchers.h.pump\n'}
[0.825565] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/gmock-matchers.h\n'}
[0.825740] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/gmock-more-actions.h\n'}
[0.825812] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/gmock-more-matchers.h\n'}
[0.825845] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/gmock-nice-strict.h\n'}
[0.825875] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/gmock-spec-builders.h\n'}
[0.825904] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/gmock.h\n'}
[0.825938] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/internal\n'}
[0.825973] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/internal/custom\n'}
[0.826001] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/internal/custom/README.md\n'}
[0.826029] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/internal/custom/gmock-generated-actions.h\n'}
[0.826059] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/internal/custom/gmock-generated-actions.h.pump\n'}
[0.826088] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/internal/custom/gmock-matchers.h\n'}
[0.826118] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/internal/custom/gmock-port.h\n'}
[0.826145] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/internal/gmock-internal-utils.h\n'}
[0.826174] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/internal/gmock-port.h\n'}
[0.826202] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/include/gmock/internal/gmock-pp.h\n'}
[0.826231] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/src\n'}
[0.826259] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/src/gmock-all.cc\n'}
[0.826286] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/src/gmock-cardinalities.cc\n'}
[0.826315] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/src/gmock-internal-utils.cc\n'}
[0.826343] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/src/gmock-matchers.cc\n'}
[0.826369] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/src/gmock-spec-builders.cc\n'}
[0.826396] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/src/gmock.cc\n'}
[0.826424] (gmock_vendor) StdoutLine: {'line': b'-- Installing: /root/ros2_ws/install/gmock_vendor/src/gmock_vendor/src/gmock_main.cc\n'}
